TES POTENSI AKADEMIK,,,,,,,
#,SINONIM,,,,,,
#,##,"Berapakah bobot maksimum dari 10 telur jika 6 dari 10 telur tersebut berbobot 15 sampai 25 0ns per butir, dan yang lainnya berbobot dari 20 sampai 25 ons per butir?",225 ons,250 ons,210 ons,220 ons,B
#,##,Sebuah angka dikatakan sempurna apabila sama dengan jumlah seluruh factor positifnya yang kurang dari angka itu sendiri. Manakah dari angka-angka berikut ini yang dapat dikatakan sempurna?,1,4,6,8,C
#,##,"Jika sebuah tiang setinggi 98 meter membentuk bayangan setinggi 28 meter , berapakah panjang bayangan untuk tiang setinggi 35 meter pada saat yang sama?",20 meter,5 meter,10 meter,15meter,C
#,Untuk 3 Nomer Selanjutnya,Uang Dina Rp24.000 dan seperempat dari uang Dani. Uang Lisa Rp15.000 lebih sedikit dari tiga kali uang Dina dan Rp20.000 lebih banyak dari setengah uang Sani.,,,,,
#,##,Siapakah yang paling banyak uangnya?,Dina,Dani,Lisa,Sani,B
#,##,Siapakah yang paling sedikit uangnya ?,Dina,Dani,Lisa,Sani,A
#,##,Berapakah jumlah uang mereka?,Rp125.000,Rp251.000,Rp195.500,Rp159.500,B
#,##,"Untuk menentukan tujuan karyawisata, setiap siswa ditanya tentang Candi Borobudur dan Candi Prambanan. 10% belum pernah pergi ke kedua tempat tersebut, 6% pernah berkunjung ke kedua tempat itu. Berapa persen siswa yang baru berkunjung ke salah satu tempat tersebut?",35,84,49,90,B
#,##,"Rata - rata nilai dari 35 siswa adalah 6,5. Apabila nilai dari dua orang siswa yang belum ikut ujian dimasukkan, maka rata-ratanya berubah menjadi 6,6. Berapa jumlah nilai anak tersebut ?","14,6","15,3","16,7","17,6",C
#,##,"Jika sisi sebuah persegi ditambah x%, maka luas persegi meningkat 156%. Berapa angka yang memenuhi x ?","12,4",60,120,160,B
#,##,"Jika 2m - n adalah 70% dari L dan 40% dari L adalah 1/3m, tentukan berapa persen 2n dari L ?",170%,340%,120%,350%,B
#,##,Suatu pekerjaan dapat diselesaikan oleh 35 orang dalam 2 minggu. Lebih cepat berapa harikah pekerjaan itu dapat diselesaikan bila dikerjakan oleh 45 orang ?,3 hari,4 hari,5 hari,6 hari,A
#,##,"Seorang dapat memasak dalam waktu 30 menit dengan menggunakan kompor gas, dan 1,5 jam bila menggunakan kayu bakar. Jika pekerjaan itu dikerjakan dengan kompor gas selesai dalam waktu 6 menit, maka berapa waktu yang dibutuhkan tungku kayu bakar untuk menyelesaikan pekerjaan yang sama ?",66 menit,16 menit,48 menit,18 menit,D
#,##,"Seseorang menyelesaikan soal membutuhkan waktu 30 menit, dan temannya membutuhkan waktu 1,25 jam. Jika mereka bekerjasama untuk menyelesaikan pekerjaan itu, berapa waktu yang diperlukan ?","23,5 menit","22,8 menit","25,7 menit","21,4 menit",D
#,Untuk 4 Nomer Selanjutnya,Sebuah persegi panjang memiliki panjang 32cm dan lebar 48 cm. Persegi panjang itu bisa ditutupi dengan sempurna oleh persegi-persegi kecil dengan ukuran 40x40 mm.,,,,,
#,##,Berapa banyaknya persegi yang digunakan untuk menutupi  persegi panjang tersebut?,100,69,96,198,C
#,##,"Secara berurutan, luas dan keliling dari persegi panjang tersebut adalah ...",1536 dan 160,1600 dan 15360,15630 dan 16,15630 dan 160,A
#,##,"Apabila di setiap sudut persegi panjang ditempatkan sebuah segitiga siku-siku dengan panjang sisi siku-sikunya 14 cm dan 22 cm, maka berapa luas persegi panjang yang tidak tertutupi ?",290,1000,920,1382,C
#,##,"Apabila di setiap sudut persegi panjang ditempatkan sebuah segitiga siku-siku dengan panjang sisi siku-sikunya 14 cm dan 22 cm, berapa total panjang sisi miring segitiga tersebut?",1040,"104,4","26,1","52,2",B
#,##,"Sebuah bak mandi berukuran panjang 100 cm, dan lebar 60 cm, serta tingginya 80 cm. Bak itu telah terisi air tiga perlimanya Berapa liter air yang diperlukan untuk memenuhi bak tersebut?",192,200,288,368,A
#,##,"Umur Susi sekarang dua kali umur adiknya. Tiga tahun yang akan datang, umurnya sama dengan tiga perdua umur adiknya. Umur Susi sekarang adalah ...",6 tahun,8 tahun,9 tahun,12 tahun,A
#,##,"Untuk keperluan tertentu, Amri mengambil 1/3 dari uangnya dan kemudian mengambil lagi 1/5 dari sisanya untuk membeli buku pelajaran. Jika sekarang ia masih mempunyai uang Rp28.000,- maka jumlah uang yang dimiliki Amri mula-mula adalah ....",Rp47.500,Rp50.000,Rp52.500,Rp60.000,C
#,##,Tuan Eko menyimpan uang di bank sejumlah Rp5.000.000. Setelah 3 bulan uang tuan Eko menjadi Rp5.250.000. Bunga yang diberikan kepada Tuan Eko adalah ...,20%,19%,5%,"4,8 %",C
#,##,"Pak Bimo memesan 15 paket barang kepada Pak Yanto dan minta diantarkan. Bila dalam sekali jalan Pak Yanto dapat mengantar 4 paket barang, berapa kali Pak Yanto harus bolak-balik ke tempat Pak Bimo untuk mengantarkan seluruh pesanannya ?",3,3 3/4,4,5,C
#,##,Fatimah menjahit pakaian pesanan dalam waktu 3 jam. Satu jam pertama ia dapat menjahit 3 1/4 baju. Satu jam berikutnya ia dapat menjahit 2 5/6 baju. Banyaknya baju yang berhasil ia jahit adalah ....,"6,1","6,0","5,9","5,8",A
#,##,"Seorang anak mengambil uang dari celengannya sebanyak 15% dari totoal. Apabila ia harus menambah sebanyak Rp75.000,- untuk mengembalikannya ke posisi saldo semula, berapakah uang tabungannya sebelum diambilnya sebanyak 15% tersebut?",Rp 200.000,Rp 300.000,Rp 400.000,Rp 500.000,D
#,##,"Sebuah silinder mempunyai diameter 8m dan tinggi 10m. Jika silinder tersebut telah terisi air 30%nya, berapa meter kubik lagikah silinder tersebut harus diisi dengan air agar menjadi penuh?",112 ?,115 ?,120 ?,135 ?,A
#,##,"Sebuah bak mandi yang berbentuk kubus memiliki panjang rusuk 50 cm. Apabila bak tersebut diisi air leding yang mempunyai debit 250 mL per detik, sekitar berapa menitkah waktu yang dibutuhkan agar bak mandi tersebut penuh berisi air leding?",7 1/3 menit,8 1/3 menit,9 1/3 menit,10 1/3 menit,B
#,##,Sebuah dadu dilempar secara sembarang. Probabilitas (peluang) mata dadu akan menunjukkan bilangan ganjil adalah:,"0,66","0,1","0,5","0,33",C
#,##,"Dalam suatu kelas, 2/5 murid adalah laki-laki, dan 3/4 murid laki-laki berkulit gelap. Jika 7/10 murid berkulit gelap, berapakah murid perempuan yang tidak berkulit gelap ?",5-Jan,8-Jan,1/4,3/4,A
#,##,"Seorang anak memiliki 4 orang kakak. Kakak pertama berusia 3x tahun. Kakak yang lainnya berturut-turut berusia 4x-7, x+5 dan x+2 Jika rata-rata usia kelima anak tersebut adalah 10 tahun, berapa usia kakak kedua?",15,13,10,7,B
#,##,"Dua orang berlari melakukan start pada suatu rute dari suatu titik yang sama dengan selisih waktu 4 jam. Pelari kedua berlari dengan kecepatan 12 km/jam dan memulai perjalanannya 2 jam setelah pelari pertama yang berkecepatan 8km/jam. Berapa waktu yang dibutuhkan pelari kedua untuk menyusul pelari pertama, terhitung dari saat pelari kedua memulai perjalanannya?",3 jam,4 jam,5 jam,6 jam,B
#,##,(4 x 5) - (4 + 5) = (8 x 7) - (8 + p),7,17,27,37,D
#,##,"Jika seekor ayam rata-rata  bertelur sebanyak 25 butir per bulan, berapakah jumlah minimal ayam harus dipelihara untuk mendapatkan 180 butir telur setiap bulannya?",7,"7,2",8,"8,2",C
#,##,"Jika Hamid berjalan 18 km dalam 5 jam, dan Lambok berjalan 18 km dalam 8 jam, berapa persen Hamid berjalan lebih cepat daripada Lambok?",25%,"33,33%","37,5%","40,5%",C
#,##,rata-rata Rp. 2.000 per buah dan membeli 6 buah buku serupa dengan harga rata-rata Rp.8.000 per buah. Berapakah harga rata-rata untuk keseluruhan buku?,Rp. 4.500,Rp. 5.000,Rp. 6.000,Rp. 7.500,C
#,##,Sebuah mesin fotokopi dengan kecepatan konstan dapat menghasilkan/memotokopi 250 lembar dalam 6 menit. Berapa lama diperlukan untuk memotokopi 50 lembar?,50/250 = 6/x,50/6 = x/250,250/50 = x/6,50/250 = x/6,D
#,##,"Seutas tali dipotong menjadi dua bagian sedemikian rupa sehingga panjang bagian pertama adalah tiga kali panjang bagian kedua. Jika bagian yang lebih panjang adalah 12 meter, berapakah panjang tali sebelum dipotong?",12,18,2,24,A
#,##,Sebuah perusahaan bis antarkota mengarungi jumlah perjalanan (rit) untuk jalur tertentu sebesar 20 persen menjadi 8 kali sehari. Berapakah jumlah rit setiap hari sebelum ada pengurangan?,2,4,10,12,C
#,##,"Pada perjalanan tertentu, jika suatu kereta melaju dengan kecepatan rata--rata 50 km per jam, maka kereta tersebut akan terlambat 2 jam sampai di tujuan. Jika kereta melaju dengan kecepatan rata-rata 70 km per jam, maka sampai di tujuan 2 jam lebih cepat. Berapakah jarak perjalanan tersebut?",antara 80 km - 100 km,antara 100 km - 120 km,antara 120 km - 140 km,lebih dari 140 km,D
#,KEMAMPUAN PENALARAN,,,,,,
#,##,Semua pengendara mobil harus memakai safety belt. Sebagian pengendara mobil memakai jam tangan. Kesimpulannya?,Sebagian pengendara mobil tidak memakai safety belt dan jam tangan,Sebagian pengendara mobil memakai safety belt dan jam tangan,Semua pengendara mobil tidak memakai safety belt dan jam tangan,Sebagian pengendara mobil tidak memakai jam tangan,B
#,##,Semua penyelam adalah perenang. Sementara penyelam adalah pelaut. Kesimpulannya?,Sementara penyelam bukan pelaut,Sementara penyelam bukan perenang,Semua pelaut adalah perenang,Sementara pelaut adalah perenang,A
#,##,Semua seniman kreatif. Sementara ilmuwan tidak kreatif. Kesimpulannya?,Semua ilmuwan kreatif,Sementara ilmuwan kreatif,Sementara individu yang kreatif bukan seniman,Tidak ada seniman yang ilmuwan,B
#,##,Adi lebih tinggi dari Yusuf. Wahyu lebih tinggi Henderi. Henderi lebih pendek dari Irvan. Yusuf dan Irvan sama tingginya. Kesimpulan yang dapat diambil ....,Wahyu lebih tinggi dari Yusuf,Irvan lebih pendek dari Yusuf,Wahyu lebih pendek dari Adi,Adi lebih tinggi dari Henderi,D
#,##,"Bila A>R, B>S, C>T, sedangkan A>B>C dan R>S>T dapat disimpulkan bahwa ....","C>R, B>R","T<A, S>C, R>B","T<A, S<C, R<B","A>S>T, T<B<A",D
#,##,X adalah bagian dari jam sebanyak 50 menit. Y ialah bagian dari tahun sebanyak 9 bulan.,Bila X lebih besar dari Y,Bila X lebih kecil dari Y,Bila X sama besar Y,Bila X dan Y hubungannya tidak dapat ditentukan,A
#,##,X= banyaknya bilangan prima antara 80 dan 120 Y = Banyaknya bilangan prima antara 50 dan 90,Bila X lebih besar dari Y,Bila X lebih kecil dari Y,Bila X sama besar Y,Bila X dan Y hubungannya tidak dapat ditentukan,B
#,##,"X = Volume dari kubus dengan sisi 16 cm Y = Volume dari balok dengan sisi 8 cm, 18 cm, 20 cm.",Bila X lebih besar dari Y,Bila X lebih kecil dari Y,Bila X sama besar Y,Bila X dan Y hubungannya tidak dapat ditentukan,A
#,##,"X adalah jumlah bulan dalam 4 windu 8 tahun Y adalah jumlah hari dalam 1,5 bulan.",Bila X lebih besar dari Y,Bila X lebih kecil dari Y,Bila X sama besar Y,Bila X dan Y hubungannya tidak dapat ditentukan,A
#,##,X ialah jumlah titik sudut pada limas segi empat Y ialah huruf A pada kata Afrika Selatan,Bila X lebih besar dari Y,Bila X lebih kecil dari Y,Bila X sama besar Y,Bila X dan Y hubungannya tidak dapat ditentukan,A
#,##,1 5 5 17 17 ...,29,33,37,41,C
#,##,31 34 28 40 16 64 ...,-32,-8,8,32,A
#,##,5 11 15 21 25 ...,31,35,38,40,A
#,##,1 -1 0 4 11 ...,17,18,20,21,D
#,##,C D F I M ...,O,P,Q,R,D
#,##,4 3 16 9 64 ...,81,27,24,15,B
#,##,K L L M N O O P Q R ...,R S,S T,S R,R R,A
#,##,10 11 10 10 10 ...,11,10,9,8,C
#,##,12 24 22 11 13 26 24 12 14 ...,28 26,16 32,28 30,16 8,A
#,##,Berapakah X dari deretan bilangan 25 15 95 85 71 X ?,51,55,61,65,C
#,##,Jika 7+10 = 11; 8+5 = 7; dan 4+11 = 11; maka 9+7 =,7,8,9,10,D
#,##,"F E D A B C L K J G H I R, ..., ...","M, N","N, O","P, Q","Q, P",D
#,Untuk 4 Nomer Selanjutnya,"Enam tim teratas di Liga Italia adalah AC Milan, Fiorentina Inter, Juve, Lazio, dan Roma. Empat tim yang teratas pada saat liga berakhir akan mendapatkan tiket Liga Champions. Kondisi-kondisi yang terjadi pada saat akhir liga adalah sebagai berikut: Posisi Juventus berada di atas Fiorentina Milan akan mendapatkan tiket Liga Champions terakhir atau hanya berada di posisi keenam Posisi Milan berada di bawah Roma Fiorentina ada di belakang Inter dan diantara keduanya ada dua tim lain,",,,,,
#,##,Urutan yang memenuhi kondisi-kondisi di atas adala ...,"Lazio, Juve, Inter, Roma, Fiorentina, Milan","Roma, Inter, juve, Lazio, Fiorentina, Milan","Inter, Juve, Milan, Fiorentina, Roma, Lazio","Lazio, Juve, Inter, Milan, Roma, Fiorentina",B
#,##,"Jika Inter menjadi runner-up dan Milan mendapat tiket Liga Champions terakhir, maka pernyataan berikut ini yang pasti benar adala ...",Juve menjuarai Liga Italia,Roma menjuarai Liga Italia,Roma berada di posisi tiga,Lazio berada di posisi enam,D
#,##,"Jika Milan mendapat tiket Liga Champions terakhir, tim mana saja yang mungkin berada di posisi kelima?","Fiorentina, Juve, dan Lazio","Fiorentina, Juve, dan Roma",Juve dan Roma,Fiorentina dan Lazio,A
#,##,"Jika Roma berada di posisi kelima pada saat liga berakhir, maka pernyataan di bawah ini yang pasti benar adala ...",Inter berada di posisi tiga,Inter menjuarai Liga Italia,Milan berada di posisi empat,Juve menjuarai Liga Italia,B
#,Untuk 4 Nomer Selanjutnya,"Juki akan mengambil sepatunya di rak sepatu. Ia mempunyai sepatu yang berlainan. Sepatunya tersebut telah diberi huruf A, B, C, D, dan E. Keterangan mengenai sepatu Juki: Terdapat 3 sepatu bermerek Aduhdis dan 2 sepatu bermerek Kanvas, Terdapat 3 sepatu berwarna Putih dan 2 sepatu berwarna hitam, A dan C bermerek sama, D dan E salah satunya adalah Aduhdis, B dan E mempunyai warna yang sama, C dan D salah satunya berwarna adalah Putih",,,,,
#,##,Pada akhirnya Juki memutuskan untuk mengambil sepatu bermerek Kanvas yang berwarna hitam. sepatu manakah yang dipilih Juki?,A,B,C,D,D
#,##,Apakah B?,Sepatu berwarna putih dan bermerek Aduhdis,Sepatu berwarna putih dan bermerek Kanvas,Sepatu berwarna hitam dan bermerek Aduhdis,Sepatu berwarna hitam dan bermerek Kanvas,B
#,##,Yang manakah diantara sepatu Juki yang berwarna hitam dan bermerek Aduhdis?,A,C,D,E,A
#,##,Manakah diantara pernyataan  di bawah ini yang benar?,A adalah sepatu berwarna putih dan bermerek Aduhdis,B adalah sepatu berwarna hitam dan bermerek Kanvas,C adalah sepatu berwarna putih dan bermerek Aduhdis,D adalah sepatu berwarna putih dan bermerek Kanvas,C
BAHASA INGGRIS,,,,,,,
#,STRUCTURE AND WRITTEN EXPRESSION,Select the correct answer from the four choices given!,,,,,
#,##,"If Jack's wife won't agree to sign the papers, ____",neither won't be,neither he will,he will either,neither will he,D
#,##,Rani seems very mature for a _____.,twenty-year-old girl,girl with twenty years,girl of twenty year,twenty-years-old girl,A
#,##,"The more I think about philosophy, _____.",The less I understand it,I like it less,better I like it,it likes better,A
#,##,Azis wishes he ... to Ikranegara's play on the 30th of November last year.,had gone,went,has gone,were going,A
#,##,Linda is considering ... to the Deep Purple's concert,not going,not go,not to go,not goes,A
#,##,Could you please tell me ...,where is the STAN secretariat?,where the STAN secretariat?,where the STAN secretariat is?,where did the STAN secretariat?,C
#,##,I'd rather you ... anything about it for the time being.,do,didn't do,don't,didn't,B
#,##,"After listening to his mother's ... words, the baby stopped crying.",comfort,comforting,comfortably,comfortable,B
#,##,He tried to ... the river by swimming.,go about,go through,go over,go after,B
#,##,"..... , Hinata, is waiting for me.",Right now,Because of time,My girlfriend,Happily,C
#,##,".... show the relations among neurons, they do not preclude the possibility that other aspects are important.",Neural theories,A neural theories,Although neural theories,However neural theories,C
#,##,Ferry had his brother ... his shoes for him.,to tie,tie,tied,tying,B
#,##,The North Platte River ... from Wyoming into Nebraska.,It flowed,Flows,Flowing,With flowing water,B
#,##,..... have at least four hours of hazardous materials response training is mandated by federal law.,All police officers,All police officers must,That all police officers,For all police officers,C
#,##,.... loom high above the north and northeastern boundaries of the expanding city of Tucson.,The Santa Catalina mountains,Because the Santa Catalina mountains,The Santa Catalina mountains are,That the Santa Catalina mountains,A
#,##,Rarely ..... located near city lights or at lower elevations.,Observatories are,Are,In the observatories,Are observatories,D
#,##,"..... that Emily Dickinson wrote, 24 were given titles and 7 were published during her lifetime.","Of the 1,800 poems","There were 1,800 poems","Because the 1,800 poems","The 1,800 poems",A
#,##,"... inclined to push for such a reduction, it would probably not be successful.",The Office of Management,The Office of Management was,In the Office of Management,Were the Office of Management,D
#,##,"Because of his reservations about the issue, .... refused to vote for it.",Who,And,Which the senator,The senator,D
#,##,"The Dewey Decimal System, currently used in libraries throughout the world, ......  all written works into ten classes according to subject.",dividing,divides,it would divide,was divided,B
#,##,The legal systems of most countries can be classified ....  common law or civil law.,as either,either as,either to,to either,A
#,##,......... impressive chapter in the book was the chapter on Stuart's scientific theories.,It was the most,The most,Most,Most of the,D
#,##,".......... Army camps near Washington, D.C., in 1861, Julia Ward Howe wrote ""The Battle Hymn of the Republic.""",She visited,After visiting,When visited,When was she visiting,B
#,##,"The daughters of Joseph LaFlesche were born into the generation of Omaha forced to abandon tribal traditions, ........ on the reservation, and to adapt to the white man's ways.",they matured,to mature,maturing,to maturity,B
#,##,Presidential ....... held every four years on the first Tuesday after the first Monday in November.,electing,elections are,is elected,elected and,B
#,ERROR RECOGNITION,Choose the one word or phrase which would not be appropriate in standard written English!,,,,,
#,##,The new machine is processes 50 percent more than the previous machine.,new,is processes,than,previous,B
#,##,"The development of permanent teeth, alike that of deducious teeth, begins before birth.",alike,that,begins,birth,A
#,##,During the 1960's the Berkeley campus of the University of California came to national attention as a result its radical political activity.,during,came to,result,political,C
#,##,The United States has import all carpet wools in recent years because domestic wools are too fine and soft for carpets.,import,all,because,too fine,A
#,##,Seldom Antarctic icebergs will move far enough north to disturb South Pacific shipping lanes.,antarctic icebergs will,far enough,to disturb,shipping,A
#,##,People voice theirs opinions first in small groups or among friends and acquaintances.,theirs,groups,among,acquaintances,A
#,##,"Before the newspaper became widespread, a town crier has walked throughout a village or town singing out the news.",widespread,has,a village,singing,B
#,##,"Through aquaculture, or fish farming, more than 500 million tons of fish are produced each years.",more than,million tons,of fish are produced,years,D
#,##,Some of the eye movements used in reading is actually unnecessary.,used,reading,is,actually,C
#,##,Protein molecules are the most complex than the molecules of carbohydrates.,protein,most,than,molecules,C
#,##,"The neutron bombs provides the capable of a limited nuclear war in which buildings would be preserved, but people would be destroyed",capable,limited,in which,would be preserved,A
#,##,"Even though Miss Alabama lost the beauty contest, she was still more prettier than the other girls in the Miss American pageant",even though,she was,more,than,C
#,##,Edelman stresses the mounting evidence showing that greatly variation on a microscopic scale is likely.,mounting,showing,greatly,likely,C
#,##,"When filled with a gas more lighter than air, a ballon becomes bouyant and rises.",filled,more,becomes,rises,B
#,##,"The bear, a meat-eaten land animal, is generally peaceable if it and its young are left undisturbed.",meat-eaten,generally,peaceable,are left,A
